ID,Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Segment,City,State Of US,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
6780,CA-2016-163951,12/30/2016 0:00,First Class,CJ-11875,Carl Jackson,Corporate,Philadelphia,Pennsylvania,OFF-AR-10004269,Office Supplies,Art,Newell 31,16.52,5,0.2,1.652
6781,CA-2016-149916,12/22/2016 0:00,Second Class,ED-13885,Emily Ducich,Home Office,Seattle,Washington,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,55.36,4,0.2,19.376
6782,CA-2016-149916,12/22/2016 0:00,Second Class,ED-13885,Emily Ducich,Home Office,Seattle,Washington,TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,11.56,1,0.2,3.757
6783,CA-2015-158918,12/20/2015 0:00,Second Class,AI-10855,Arianne Irving,Consumer,Los Angeles,California,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper,17.12,4,0,7.704
6784,US-2014-159611,12/27/2014 0:00,Second Class,KB-16315,Karl Braun,Consumer,Cleveland,Ohio,FUR-FU-10004904,Furniture,Furnishings,Eldon L Workstation Diamond Chairmat,182.352,3,0.2,-18.2352
6785,US-2014-159611,12/27/2014 0:00,Second Class,KB-16315,Karl Braun,Consumer,Cleveland,Ohio,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,118.16,2,0.2,-25.109
6786,CA-2017-163265,2/16/2017 0:00,Standard Class,JS-16030,Joy Smith,Consumer,Decatur,Illinois,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Managers Chair,600.558,3,0.3,-8.5794
6787,CA-2017-163265,2/16/2017 0:00,Standard Class,JS-16030,Joy Smith,Consumer,Decatur,Illinois,OFF-ST-10000642,Office Supplies,Storage,Tennsco Lockers Gray,50.352,3,0.2,-8.1822
6788,CA-2017-163265,2/16/2017 0:00,Standard Class,JS-16030,Joy Smith,Consumer,Decatur,Illinois,OFF-AR-10004078,Office Supplies,Art,Newell 312,28.032,6,0.2,3.504
6789,CA-2017-163265,2/16/2017 0:00,Standard Class,JS-16030,Joy Smith,Consumer,Decatur,Illinois,FUR-FU-10004270,Furniture,Furnishings,Executive Impressions 13 Clairmont Wall Clock,7.692,1,0.6,-3.6537
6790,CA-2017-141705,10/24/2017 0:00,First Class,PO-18850,Patrick OBrill,Consumer,Mansfield,Texas,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,517.405,5,0.3,-81.3065
6791,CA-2016-112739,9/2/2016 0:00,Second Class,RD-19810,Ross DeVincentis,Home Office,Houston,Texas,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,159.56,5,0.2,33.9065
6792,CA-2016-143805,12/1/2016 0:00,Second Class,JD-15895,Jonathan Doherty,Corporate,Richmond,Virginia,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,40.7,5,0,11.803
6793,CA-2014-133634,11/5/2014 0:00,Standard Class,SR-20740,Steven Roelle,Home Office,Arlington,Virginia,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,47.79,3,0,16.2486
6794,CA-2017-101665,11/25/2017 0:00,Standard Class,TZ-21580,Tracy Zic,Consumer,San Francisco,California,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,5.16,2,0,1.3416
6795,CA-2016-144015,6/26/2016 0:00,Same Day,AH-10075,Adam Hart,Corporate,Los Angeles,California,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,231.72,2,0,11.586
6796,CA-2016-144015,6/26/2016 0:00,Same Day,AH-10075,Adam Hart,Corporate,Los Angeles,California,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,17.9,5,0,8.95
6797,CA-2014-101427,12/26/2014 0:00,Standard Class,AY-10555,Andy Yotov,Corporate,Philadelphia,Pennsylvania,OFF-AR-10002257,Office Supplies,Art,Eldon Spacemaker Box Quick-Snap Lid Clear,8.016,3,0.2,1.1022
6798,CA-2016-136770,8/14/2016 0:00,Standard Class,SP-20650,Stephanie Phelps,Corporate,Akron,Ohio,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,259.896,2,0.4,-56.3108
6799,CA-2016-136770,8/14/2016 0:00,Standard Class,SP-20650,Stephanie Phelps,Corporate,Akron,Ohio,TEC-PH-10001530,Technology,Phones,Plantronics Voyager Pro Legend,247.188,2,0.4,-49.4376
6800,CA-2016-118311,10/24/2016 0:00,Standard Class,ED-13885,Emily Ducich,Home Office,San Francisco,California,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,450,5,0,162
6801,US-2014-112795,8/23/2014 0:00,Second Class,CR-12625,Corey Roper,Home Office,Grand Rapids,Michigan,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,19.44,3,0,9.5256
6802,CA-2017-127096,9/15/2017 0:00,Second Class,CS-12400,Christopher Schild,Home Office,San Francisco,California,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,300.904,1,0.2,11.2839
6803,CA-2017-119284,6/15/2017 0:00,Standard Class,TS-21205,Thomas Seio,Corporate,Nashville,Tennessee,TEC-PH-10001051,Technology,Phones,HTC One,239.976,3,0.2,26.9973
6804,CA-2017-119284,6/15/2017 0:00,Standard Class,TS-21205,Thomas Seio,Corporate,Nashville,Tennessee,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,31.168,4,0.2,9.3504
6805,CA-2017-119284,6/15/2017 0:00,Standard Class,TS-21205,Thomas Seio,Corporate,Nashville,Tennessee,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,76.608,8,0.2,6.7032
6806,CA-2017-119284,6/15/2017 0:00,Standard Class,TS-21205,Thomas Seio,Corporate,Nashville,Tennessee,OFF-ST-10001490,Office Supplies,Storage,Hot File 7-Pocket Floor Stand,142.776,1,0.2,17.847
6807,CA-2017-119284,6/15/2017 0:00,Standard Class,TS-21205,Thomas Seio,Corporate,Nashville,Tennessee,OFF-PA-10000312,Office Supplies,Paper,Xerox 1955,91.36,5,0.2,29.692
6808,CA-2016-111318,7/23/2016 0:00,First Class,IL-15100,Ivan Liston,Consumer,Houston,Texas,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,115.136,8,0.2,11.5136
6809,US-2014-132745,10/1/2014 0:00,Standard Class,NF-18475,Neil Französisch,Home Office,Reno,Nevada,OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,4.71,1,0,0
6810,CA-2014-146815,9/8/2014 0:00,Standard Class,PP-18955,Paul Prost,Home Office,New York City,New York,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,172.764,2,0.1,13.4372
6811,CA-2014-146815,9/8/2014 0:00,Standard Class,PP-18955,Paul Prost,Home Office,New York City,New York,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,3.52,2,0,1.6896
6812,CA-2014-119144,11/16/2014 0:00,First Class,JD-16150,Justin Deggeller,Corporate,Los Angeles,California,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,79.968,4,0.2,-17.9928
6813,CA-2014-119144,11/16/2014 0:00,First Class,JD-16150,Justin Deggeller,Corporate,Los Angeles,California,FUR-BO-10004015,Furniture,Bookcases,Bush Andora Bookcase Maple/Graphite Gray Finish,305.9745,3,0.15,25.1979
6814,CA-2014-119144,11/16/2014 0:00,First Class,JD-16150,Justin Deggeller,Corporate,Los Angeles,California,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3,0,10.3473
6815,CA-2014-105648,3/3/2014 0:00,Standard Class,EJ-14155,Eva Jacobs,Consumer,San Diego,California,FUR-TA-10002958,Furniture,Tables,Bevis Oval Conference Table Walnut,626.352,3,0.2,-23.4882
6816,US-2015-145422,12/3/2015 0:00,Standard Class,PW-19240,Pierre Wener,Consumer,San Francisco,California,FUR-BO-10002213,Furniture,Bookcases,Sauder Forest Hills Library Woodland Oak Finish,359.499,3,0.15,-29.6058
6817,CA-2017-136623,7/11/2017 0:00,Standard Class,TS-21430,Tom Stivers,Corporate,San Diego,California,TEC-PH-10000004,Technology,Phones,Belkin iPhone and iPad Lightning Cable,71.952,6,0.2,5.3964
6818,CA-2017-121678,11/16/2017 0:00,Second Class,BM-11650,Brian Moss,Corporate,Elyria,Ohio,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,1.824,1,0.7,-1.3984
6819,CA-2016-120824,6/12/2016 0:00,Second Class,AW-10930,Arthur Wiediger,Home Office,Houston,Texas,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.384,4,0.8,-160.96
6820,CA-2016-120824,6/12/2016 0:00,Second Class,AW-10930,Arthur Wiediger,Home Office,Houston,Texas,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,6.984,2,0.6,-4.5396
6821,CA-2016-120824,6/12/2016 0:00,Second Class,AW-10930,Arthur Wiediger,Home Office,Houston,Texas,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,11.264,8,0.2,3.9424
6822,CA-2016-120824,6/12/2016 0:00,Second Class,AW-10930,Arthur Wiediger,Home Office,Houston,Texas,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,15.552,3,0.2,5.6376
6823,CA-2016-120824,6/12/2016 0:00,Second Class,AW-10930,Arthur Wiediger,Home Office,Houston,Texas,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,67.536,9,0.2,6.7536
6824,US-2016-135209,12/29/2016 0:00,Second Class,MH-17290,Marc Harrigan,Home Office,Miami,Florida,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,37.408,7,0.2,13.0928
6825,US-2016-135209,12/29/2016 0:00,Second Class,MH-17290,Marc Harrigan,Home Office,Miami,Florida,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,25.344,6,0.2,8.8704
6826,CA-2017-148145,3/18/2017 0:00,Standard Class,SW-20275,Scott Williamson,Consumer,Seattle,Washington,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,46.2,4,0,21.252
6827,CA-2015-103870,12/27/2015 0:00,Standard Class,SP-20860,Sung Pak,Corporate,Murfreesboro,Tennessee,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,4.728,3,0.2,0.7092
6828,CA-2015-103870,12/27/2015 0:00,Standard Class,SP-20860,Sung Pak,Corporate,Murfreesboro,Tennessee,FUR-BO-10002853,Furniture,Bookcases,OSullivan 5-Shelf Heavy-Duty Bookcases,131.104,2,0.2,8.194
6829,CA-2015-103870,12/27/2015 0:00,Standard Class,SP-20860,Sung Pak,Corporate,Murfreesboro,Tennessee,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,22.512,3,0.2,2.2512
6830,CA-2015-103870,12/27/2015 0:00,Standard Class,SP-20860,Sung Pak,Corporate,Murfreesboro,Tennessee,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,72.744,7,0.2,-12.7302
6831,CA-2015-111017,7/31/2015 0:00,Standard Class,SC-20695,Steve Chapman,Corporate,Saint Louis,Missouri,OFF-SU-10002573,Office Supplies,Supplies,Acme 10 Easy Grip Assistive Scissors,52.59,3,0,15.777
6832,CA-2017-116988,6/27/2017 0:00,Second Class,PW-19030,Pauline Webber,Corporate,Seattle,Washington,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,19.44,3,0,9.3312
6833,CA-2017-116988,6/27/2017 0:00,Second Class,PW-19030,Pauline Webber,Corporate,Seattle,Washington,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,126.3,3,0,40.416
6834,CA-2017-116988,6/27/2017 0:00,Second Class,PW-19030,Pauline Webber,Corporate,Seattle,Washington,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,5,0,244.6155
6835,US-2014-169390,2/7/2014 0:00,Second Class,CS-12250,Chris Selesnick,Corporate,New York City,New York,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,64.96,4,0,9.744
6836,CA-2016-168774,9/4/2016 0:00,Standard Class,RP-19855,Roy Phan,Corporate,Woodbury,Minnesota,OFF-ST-10001490,Office Supplies,Storage,Hot File 7-Pocket Floor Stand,535.41,3,0,160.623
6837,CA-2017-161592,4/6/2017 0:00,Standard Class,CS-12175,Charles Sheldon,Corporate,Chattanooga,Tennessee,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,8.1,5,0.7,-5.94
6838,US-2017-131961,12/8/2017 0:00,First Class,MJ-17740,Max Jones,Consumer,Philadelphia,Pennsylvania,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,13.248,4,0.2,3.6432
6839,US-2017-131961,12/8/2017 0:00,First Class,MJ-17740,Max Jones,Consumer,Philadelphia,Pennsylvania,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,83.988,2,0.4,-20.997
6840,CA-2015-113222,11/9/2015 0:00,Same Day,AG-10765,Anthony Garverick,Home Office,Lawrence,Indiana,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,10.74,3,0,5.1552
6841,US-2015-144771,10/2/2015 0:00,First Class,CK-12205,Chloris Kastensmidt,Consumer,Hillsboro,Oregon,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,11.032,1,0.2,3.0338
6842,US-2015-144771,10/2/2015 0:00,First Class,CK-12205,Chloris Kastensmidt,Consumer,Hillsboro,Oregon,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,53.04,3,0.2,-4.641
6843,CA-2015-162376,11/22/2015 0:00,Second Class,HD-14785,Harold Dahlen,Home Office,Cambridge,Massachusetts,OFF-AR-10003056,Office Supplies,Art,Newell 341,17.12,4,0,4.9648
6844,CA-2015-162376,11/22/2015 0:00,Second Class,HD-14785,Harold Dahlen,Home Office,Cambridge,Massachusetts,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,59.94,3,0,28.1718
6845,CA-2017-128076,2/2/2017 0:00,Standard Class,BO-11350,Bill Overfelt,Corporate,San Diego,California,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,30.96,2,0.2,10.062
6846,US-2015-163825,6/16/2015 0:00,First Class,LC-16885,Lena Creighton,Consumer,New York City,New York,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,133.98,2,0,33.495
6847,CA-2016-105662,5/5/2016 0:00,Standard Class,RB-19465,Rick Bensley,Home Office,Tallahassee,Florida,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,177.48,3,0.2,19.9665
6848,CA-2017-152198,9/9/2017 0:00,First Class,JD-16015,Joy Daniels,Consumer,Toledo,Ohio,OFF-LA-10000443,Office Supplies,Labels,Avery 501,17.712,6,0.2,5.9778
6849,CA-2017-152198,9/9/2017 0:00,First Class,JD-16015,Joy Daniels,Consumer,Toledo,Ohio,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,4.86,3,0.7,-3.564
6850,CA-2016-114307,7/22/2016 0:00,Standard Class,MF-17665,Maureen Fritzler,Corporate,Columbia,Maryland,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,51.84,8,0,24.8832
6851,CA-2016-114307,7/22/2016 0:00,Standard Class,MF-17665,Maureen Fritzler,Corporate,Columbia,Maryland,FUR-FU-10000794,Furniture,Furnishings,Eldon Stackable Tray Side-Load Legal Smoke,27.42,3,0,9.3228
6852,CA-2016-114307,7/22/2016 0:00,Standard Class,MF-17665,Maureen Fritzler,Corporate,Columbia,Maryland,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,5.4,3,0,2.592
6853,CA-2016-159891,1/31/2016 0:00,Standard Class,BF-11170,Ben Ferrer,Home Office,Atlanta,Georgia,OFF-EN-10004483,Office Supplies,Envelopes,#10 White Business Envelopes4 1/8 x 9 1/2,125.36,8,0,58.9192
6854,CA-2016-112578,12/29/2016 0:00,Standard Class,FO-14305,Frank Olsen,Consumer,Sacramento,California,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,14.03,1,0,4.0687
6855,CA-2016-112578,12/29/2016 0:00,Standard Class,FO-14305,Frank Olsen,Consumer,Sacramento,California,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,27.96,2,0,7.2696
6856,CA-2015-107083,11/21/2015 0:00,Standard Class,BB-11545,Brenda Bowman,Corporate,Fort Worth,Texas,OFF-AR-10002257,Office Supplies,Art,Eldon Spacemaker Box Quick-Snap Lid Clear,5.344,2,0.2,0.7348
6857,CA-2015-107083,11/21/2015 0:00,Standard Class,BB-11545,Brenda Bowman,Corporate,Fort Worth,Texas,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,1.696,2,0.8,-2.544
6858,CA-2015-107083,11/21/2015 0:00,Standard Class,BB-11545,Brenda Bowman,Corporate,Fort Worth,Texas,OFF-AP-10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,24.588,3,0.8,-67.617
6859,CA-2015-107083,11/21/2015 0:00,Standard Class,BB-11545,Brenda Bowman,Corporate,Fort Worth,Texas,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,7.98,5,0.8,-13.167
6860,CA-2015-151722,10/5/2015 0:00,Standard Class,IL-15100,Ivan Liston,Consumer,Columbus,Ohio,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,288,4,0.2,57.6
6861,CA-2016-151148,9/12/2016 0:00,Same Day,PO-19180,Philisse Overcash,Home Office,Louisville,Colorado,FUR-CH-10002304,Furniture,Chairs,Global Stack Chair without Arms Black,83.136,4,0.2,5.196
6862,CA-2017-115882,9/14/2017 0:00,First Class,DB-13555,Dorothy Badders,Corporate,Raleigh,North Carolina,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,942.784,4,0.2,94.2784
6863,CA-2017-115882,9/14/2017 0:00,First Class,DB-13555,Dorothy Badders,Corporate,Raleigh,North Carolina,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,74.352,3,0.2,23.235
6864,CA-2015-132276,2/23/2015 0:00,Standard Class,LC-16960,Lindsay Castell,Home Office,New York City,New York,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,26.88,6,0,6.72
6865,CA-2016-163636,12/5/2016 0:00,Second Class,MP-18175,Mike Pelletier,Home Office,Chicago,Illinois,OFF-AR-10001547,Office Supplies,Art,Newell 311,3.536,2,0.2,0.3094
6866,CA-2016-102813,7/2/2016 0:00,First Class,EA-14035,Erin Ashbrook,Corporate,Huntsville,Texas,FUR-CH-10000665,Furniture,Chairs,Global Airflow Leather Mesh Back Chair Black,528.43,5,0.3,0
6867,CA-2016-102813,7/2/2016 0:00,First Class,EA-14035,Erin Ashbrook,Corporate,Huntsville,Texas,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,41.472,8,0.2,14.5152
6868,CA-2017-135377,12/13/2017 0:00,Standard Class,BP-11095,Bart Pistole,Corporate,New York City,New York,FUR-BO-10004015,Furniture,Bookcases,Bush Andora Bookcase Maple/Graphite Gray Finish,287.976,3,0.2,7.1994
6869,CA-2015-165813,3/20/2015 0:00,Second Class,BM-11785,Bryan Mills,Consumer,Salem,Oregon,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,29.304,3,0.2,2.5641
6870,CA-2016-116911,9/15/2016 0:00,Standard Class,JD-16150,Justin Deggeller,Corporate,Twin Falls,Idaho,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1128.39,3,0,259.5297
6871,US-2017-129224,3/17/2017 0:00,Standard Class,AS-10630,Ann Steele,Home Office,Knoxville,Tennessee,OFF-LA-10003190,Office Supplies,Labels,Avery 474,4.608,2,0.2,1.6704
6872,CA-2017-145765,5/28/2017 0:00,Standard Class,CM-11815,Candace McMahon,Corporate,Phoenix,Arizona,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,195.96,5,0.2,19.596
6873,CA-2017-145765,5/28/2017 0:00,Standard Class,CM-11815,Candace McMahon,Corporate,Phoenix,Arizona,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,15.552,3,0.2,5.4432
6874,CA-2017-145765,5/28/2017 0:00,Standard Class,CM-11815,Candace McMahon,Corporate,Phoenix,Arizona,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,271.968,4,0.2,54.3936
6875,CA-2017-126914,6/15/2017 0:00,Standard Class,JE-15715,Joe Elijah,Consumer,Monroe,North Carolina,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Managers Chair,698.352,3,0.2,52.3764
6876,CA-2017-126914,6/15/2017 0:00,Standard Class,JE-15715,Joe Elijah,Consumer,Monroe,North Carolina,FUR-BO-10000468,Furniture,Bookcases,OSullivan 2-Shelf Heavy-Duty Bookcases,77.728,2,0.2,-3.8864
6877,CA-2015-169572,9/6/2015 0:00,Standard Class,AG-10525,Andy Gerbode,Corporate,Richmond,Virginia,OFF-BI-10002799,Office Supplies,Binders,SlimView Poly Binder 3/8,46.62,9,0,21.4452
6878,CA-2017-162075,3/18/2017 0:00,Standard Class,TT-21220,Thomas Thornton,Consumer,Houston,Texas,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,537.544,7,0.2,47.0351
6879,CA-2014-162992,12/19/2014 0:00,First Class,BP-11095,Bart Pistole,Corporate,Los Angeles,California,OFF-LA-10001934,Office Supplies,Labels,Avery 516,14.62,2,0,6.8714
6880,CA-2014-162992,12/19/2014 0:00,First Class,BP-11095,Bart Pistole,Corporate,Los Angeles,California,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,22.55,5,0,8.7945
6881,CA-2014-162992,12/19/2014 0:00,First Class,BP-11095,Bart Pistole,Corporate,Los Angeles,California,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,583.8,5,0.2,72.975
6882,CA-2014-162992,12/19/2014 0:00,First Class,BP-11095,Bart Pistole,Corporate,Los Angeles,California,TEC-PH-10002085,Technology,Phones,Clarity 53712,211.168,4,0.2,15.8376
6883,CA-2016-106397,7/7/2016 0:00,Standard Class,MJ-17740,Max Jones,Consumer,Orem,Utah,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,12.96,2,0,6.2208
6884,CA-2016-106397,7/7/2016 0:00,Standard Class,MJ-17740,Max Jones,Consumer,Orem,Utah,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,45.98,2,0,12.8744
6885,US-2016-150140,4/6/2016 0:00,Standard Class,VM-21685,Valerie Mitchum,Home Office,Burlington,Vermont,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,1294.75,5,0,336.635
6886,CA-2014-116666,5/8/2014 0:00,First Class,KT-16480,Kean Thornton,Consumer,Philadelphia,Pennsylvania,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1799.97,5,0.4,239.996
6887,CA-2017-148992,11/23/2017 0:00,Standard Class,CS-12250,Chris Selesnick,Corporate,Chicago,Illinois,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,10.688,2,0.2,3.7408
6888,CA-2016-140935,11/10/2016 0:00,First Class,AB-10015,Aaron Bergman,Consumer,Oklahoma City,Oklahoma,TEC-PH-10000562,Technology,Phones,Samsung Convoy 3,221.98,2,0,62.1544
6889,CA-2016-140935,11/10/2016 0:00,First Class,AB-10015,Aaron Bergman,Consumer,Oklahoma City,Oklahoma,FUR-BO-10003966,Furniture,Bookcases,Sauder Facets Collection Library Sky Alder Finish,341.96,2,0,54.7136
6890,CA-2014-157644,12/31/2014 0:00,First Class,AH-10030,Aaron Hawkins,Corporate,New York City,New York,OFF-LA-10003148,Office Supplies,Labels,Avery 51,18.9,3,0,8.694
6891,US-2017-110646,10/26/2017 0:00,Standard Class,JF-15190,Jamie Frazer,Consumer,Philadelphia,Pennsylvania,OFF-BI-10004330,Office Supplies,Binders,GBC Velobind Prepunched Cover Sets Regency Series,33.282,3,0.7,-27.735
6892,US-2017-110646,10/26/2017 0:00,Standard Class,JF-15190,Jamie Frazer,Consumer,Philadelphia,Pennsylvania,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,118.65,5,0.4,19.775
6893,US-2017-110646,10/26/2017 0:00,Standard Class,JF-15190,Jamie Frazer,Consumer,Philadelphia,Pennsylvania,OFF-LA-10001404,Office Supplies,Labels,Avery 517,14.76,5,0.2,4.9815
6894,US-2016-140172,3/8/2016 0:00,Standard Class,SP-20650,Stephanie Phelps,Corporate,Jackson,Michigan,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,13.9,5,0,3.753
6895,CA-2015-127754,7/26/2015 0:00,Standard Class,CK-12760,Cyma Kinney,Corporate,Glendale,Arizona,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,266.352,3,0.2,13.3176
6896,CA-2015-144274,11/23/2015 0:00,Second Class,PW-19240,Pierre Wener,Consumer,Wilmington,Delaware,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,2,0,89.3142
6897,CA-2015-144274,11/23/2015 0:00,Second Class,PW-19240,Pierre Wener,Consumer,Wilmington,Delaware,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,16.56,2,0,7.7832
6898,CA-2015-144274,11/23/2015 0:00,Second Class,PW-19240,Pierre Wener,Consumer,Wilmington,Delaware,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,38.88,6,0,18.6624
6899,CA-2015-142930,11/28/2015 0:00,Standard Class,EB-14170,Evan Bailliet,Consumer,Austin,Texas,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,335.52,4,0.2,117.432
6900,CA-2017-100622,11/3/2017 0:00,Standard Class,DK-13090,Dave Kipp,Consumer,Orlando,Florida,TEC-CO-10003236,Technology,Copiers,Canon Image Class D660 Copier,959.984,2,0.2,311.9948
6901,CA-2017-100622,11/3/2017 0:00,Standard Class,DK-13090,Dave Kipp,Consumer,Orlando,Florida,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,55.984,2,0.2,4.1988
6902,CA-2017-100622,11/3/2017 0:00,Standard Class,DK-13090,Dave Kipp,Consumer,Orlando,Florida,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,10.688,2,0.2,3.7408
6903,CA-2017-117156,3/21/2017 0:00,Second Class,TB-21055,Ted Butterfield,Consumer,Reading,Pennsylvania,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,8.856,3,0.2,2.8782
6904,CA-2015-115399,12/19/2015 0:00,First Class,AG-10900,Arthur Gainer,Consumer,Philadelphia,Pennsylvania,OFF-LA-10003190,Office Supplies,Labels,Avery 474,6.912,3,0.2,2.5056
6905,US-2014-157847,4/2/2014 0:00,Second Class,SC-20020,Sam Craven,Consumer,Houston,Texas,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,26.72,5,0.2,9.352
6906,US-2014-157847,4/2/2014 0:00,Second Class,SC-20020,Sam Craven,Consumer,Houston,Texas,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,33.488,7,0.2,10.465
